participant_id,age,sex,trip_id,trip_mode,trip_duration
2,58,Female,3,bus,45
2,58,Female,4,bus,55
3,37,Female,1,pedestrian,15
3,37,Female,4,pedestrian,10
3,37,Female,2,pedestrian,10
3,37,Female,3,pedestrian,10
1,57,Female,1,pedestrian,60
1,57,Female,2,car,5
2,60,Female,1,pedestrian,30
2,60,Female,2,pedestrian,30
1,56,Male,1,taxi,20
1,56,Male,2,taxi,30
1,24,Male,1,motorcycle,15
1,24,Male,2,motorcycle,15
1,36,Female,1,pedestrian,30
1,36,Female,3,pedestrian,15
1,36,Female,2,pedestrian,45
2,2,Female,NA,NA,NA
2,26,Female,2,bus,10
2,26,Female,1,bus,10
1,51,Female,NA,NA,NA
2,27,Female,1,pedestrian,10
2,27,Female,2,pedestrian,10
4,1,Female,NA,NA,NA
2,8,Female,2,car,21
2,8,Female,1,car,40
2,76,Female,1,car,95
2,76,Female,2,car,60
1,87,Female,NA,NA,NA
2,30,Female,1,pedestrian,8
2,30,Female,2,pedestrian,10
1,31,Female,1,taxi,60
1,31,Female,2,taxi,60
2,27,Female,2,taxi,60
2,27,Female,1,taxi,60
2,77,Female,NA,NA,NA
3,54,Female,2,bus,80
3,54,Female,3,taxi,30
3,54,Female,1,bus,300
1,78,Female,1,pedestrian,10
1,78,Female,2,pedestrian,10
2,59,Female,2,pedestrian,10
2,59,Female,1,pedestrian,5
3,18,Male,2,pedestrian,15
3,18,Male,1,pedestrian,10
1,75,Male,NA,NA,NA
3,32,Female,NA,NA,NA
2,67,Female,1,bus,30
2,67,Female,2,bus,35
2,60,Female,NA,NA,NA
3,29,Female,NA,NA,NA
1,57,Female,2,pedestrian,80
1,57,Female,1,pedestrian,15
2,33,Female,1,bus,53
3,27,Female,1,pedestrian,160
3,27,Female,3,pedestrian,20
3,27,Female,2,pedestrian,180
1,30,Female,NA,NA,NA
6,7,Female,3,pedestrian,150
6,7,Female,1,pedestrian,60
6,7,Female,2,pedestrian,60
2,40,Female,2,taxi,60
2,40,Female,1,taxi,30
3,33,Female,2,bus,80
3,33,Female,1,bus,70
1,50,Female,2,pedestrian,40
1,50,Female,1,pedestrian,15
2,30,Female,1,bus,80
2,30,Female,2,bus,120
1,29,Female,2,taxi,35
1,29,Female,1,taxi,30
2,6,Male,1,pedestrian,30
2,6,Male,2,pedestrian,20
2,44,Female,2,pedestrian,10
2,44,Female,1,pedestrian,5
6,20,Female,NA,NA,NA
2,52,Female,6,bus,40
2,52,Female,1,pedestrian,15
2,52,Female,7,bus,30
2,52,Female,3,bus,15
2,52,Female,2,pedestrian,15
2,52,Female,4,pedestrian,30
2,52,Female,5,car,30
1,70,Female,NA,NA,NA
3,23,Female,1,bus,90
3,23,Female,3,car,30
3,23,Female,2,bus,90
1,45,Female,2,bus,50
1,45,Female,4,pedestrian,20
1,45,Female,1,bus,30
1,45,Female,3,pedestrian,20
2,21,Female,2,pedestrian,20
2,21,Female,1,pedestrian,20
1,54,Female,4,taxi,30
1,54,Female,3,taxi,60
1,54,Female,1,bus,75
1,54,Female,2,bus,70
2,30,Female,1,car,30
2,30,Female,3,car,69
2,30,Female,2,bus,40
3,28,Female,1,pedestrian,30
3,28,Female,2,pedestrian,15
3,28,Female,3,bus,25
3,28,Female,4,pedestrian,40
2,41,Female,2,pedestrian,20
2,41,Female,1,pedestrian,20
2,62,Female,1,bus,45
2,62,Female,3,pedestrian,28
2,62,Female,2,bus,105
2,62,Female,4,taxi,30
1,29,Female,NA,NA,NA
3,7,Male,NA,NA,NA
1,27,Female,2,bus,45
1,27,Female,1,bus,50
1,48,Female,2,bus,240
1,48,Female,1,bus,270
2,18,Female,NA,NA,NA
1,45,Female,1,pedestrian,45
1,45,Female,2,pedestrian,20
2,13,Female,2,cycle,38
2,13,Female,1,cycle,30
2,38,Female,1,pedestrian,5
2,38,Female,3,pedestrian,5
2,38,Female,2,pedestrian,5
3,14,Female,2,pedestrian,5
3,14,Female,3,pedestrian,5
3,14,Female,1,pedestrian,5
4,9,Female,1,pedestrian,5
4,9,Female,2,pedestrian,5
1,41,Female,3,car,90
1,41,Female,1,car,30
1,41,Female,2,car,75
3,22,Female,2,bus,70
3,22,Female,1,bus,75
4,8,Female,1,car,30
4,8,Female,2,car,30
2,48,Male,6,car,30
2,48,Male,4,cycle,15
2,48,Male,5,car,30
2,48,Male,3,bus,25
2,48,Male,2,bus,25
2,48,Male,1,cycle,18
1,31,Male,1,cycle,90
1,31,Male,3,pedestrian,6
1,31,Male,4,pedestrian,5
1,31,Male,2,cycle,120
4,8,Female,2,pedestrian,20
4,8,Female,1,pedestrian,20
5,6,Female,1,pedestrian,3
5,6,Female,2,pedestrian,5
1,62,Female,1,pedestrian,5
1,62,Female,2,pedestrian,40
2,60,Female,2,car,30
2,60,Female,3,car,45
2,60,Female,1,car,30
2,63,Female,2,pedestrian,10
2,63,Female,1,bus,60
2,63,Female,3,bus,90
4,28,Female,1,bus,60
4,28,Female,2,bus,40
2,40,Female,3,bus,20
2,40,Female,4,bus,15
2,40,Female,2,car,36
2,40,Female,1,car,60
3,87,Female,NA,NA,NA
1,55,Female,1,bus,90
1,55,Female,2,bus,100
3,31,Female,2,taxi,30
3,31,Female,1,bus,120
4,22,Female,1,bus,60
4,22,Female,2,bus,90
5,12,Female,1,bus,60
5,12,Female,2,bus,30
2,65,Male,1,pedestrian,9
2,65,Male,2,pedestrian,10
1,39,Male,4,bus,35
1,39,Male,2,car,60
1,39,Male,1,car,30
1,39,Male,3,bus,30
3,2,Male,NA,NA,NA
1,30,Female,2,bus,75
1,30,Female,1,pedestrian,3
2,35,Female,2,car,60
2,35,Female,1,car,30
1,25,Female,1,bus,75
1,25,Female,2,bus,55
2,43,Female,3,pedestrian,15
2,43,Female,1,bus,75
2,43,Female,2,pedestrian,13
4,19,Female,3,pedestrian,5
4,19,Female,2,bus,145
4,19,Female,1,bus,90
4,19,Female,4,pedestrian,10
1,41,Female,2,pedestrian,30
1,41,Female,1,pedestrian,15
3,13,Female,1,pedestrian,5
3,13,Female,2,pedestrian,4
2,42,Female,2,bus,40
2,42,Female,1,bus,30
3,17,Female,1,bus,70
3,17,Female,2,bus,90
1,30,Female,1,motorcycle,20
1,30,Female,2,motorcycle,10
2,41,Female,2,car,20
2,41,Female,1,car,30
2,34,Female,1,car,30
2,34,Female,4,pedestrian,5
2,34,Female,3,pedestrian,10
2,34,Female,2,car,60
2,34,Female,6,car,40
2,34,Female,5,car,75
4,2,Male,NA,NA,NA
3,1,Female,NA,NA,NA
2,91,Female,NA,NA,NA
2,71,Female,1,car,50
2,71,Female,4,car,30
2,71,Female,2,car,40
2,71,Female,5,car,15
2,71,Female,3,pedestrian,30
2,47,Female,4,bus,60
2,47,Female,1,bus,60
2,47,Female,3,pedestrian,45
2,47,Female,2,pedestrian,10
1,35,Female,1,car,20
1,35,Female,2,bus,60
2,16,Female,NA,NA,NA
1,40,Female,2,bus,90
1,40,Female,1,bus,90
1,40,Female,2,bus,180
1,40,Female,1,bus,75
4,28,Female,2,pedestrian,60
4,28,Female,1,pedestrian,30
1,24,Female,1,pedestrian,5
1,24,Female,2,pedestrian,5
1,54,Male,2,pedestrian,10
1,54,Male,1,pedestrian,10
3,19,Male,1,bus,50
3,19,Male,2,bus,60
3,19,Male,4,taxi,40
3,19,Male,3,taxi,25
2,57,Female,2,pedestrian,10
2,57,Female,1,pedestrian,10
2,36,Female,4,car,13
2,36,Female,3,car,10
2,36,Female,2,car,24
2,36,Female,6,car,30
2,36,Female,8,car,26
2,36,Female,5,car,70
2,36,Female,7,car,3
2,36,Female,1,car,75
3,13,Female,NA,NA,NA
2,45,Female,1,bus,180
3,3,Female,NA,NA,NA
2,70,Female,1,pedestrian,5
2,70,Female,2,pedestrian,5
1,53,Female,2,bus,70
1,53,Female,1,bus,60
2,69,Female,NA,NA,NA
1,21,Female,4,taxi,10
1,21,Female,3,bus,35
1,21,Female,7,pedestrian,2
1,21,Female,1,pedestrian,3
1,21,Female,5,pedestrian,4
1,21,Female,2,pedestrian,1
1,21,Female,6,pedestrian,3
1,23,Female,2,taxi,100
1,23,Female,1,taxi,70
1,81,Female,2,taxi,90
1,81,Female,1,pedestrian,30
1,52,Male,1,motorcycle,120
1,52,Male,2,motorcycle,90
1,52,Male,4,pedestrian,4
1,52,Male,3,pedestrian,3
1,40,Male,1,motorcycle,70
1,40,Male,2,motorcycle,85
1,40,Male,3,motorcycle,24
2,52,Female,1,pedestrian,15
2,52,Female,2,pedestrian,10
3,23,Female,2,bus,40
3,23,Female,1,bus,100
3,23,Female,4,pedestrian,10
3,23,Female,5,bus,110
3,23,Female,3,pedestrian,10
4,17,Female,1,pedestrian,40
4,17,Female,2,pedestrian,30
2,36,Female,4,motorcycle,24
2,36,Female,3,taxi,30
2,36,Female,2,bus,68
2,36,Female,1,bus,53
3,14,Female,2,car,10
3,14,Female,3,car,5
3,14,Female,1,pedestrian,5
2,28,Female,2,taxi,30
2,28,Female,1,bus,50
1,28,Female,3,car,70
1,28,Female,1,bus,100
1,28,Female,2,bus,80
2,6,Female,1,car,80
2,32,Female,2,bus,40
2,32,Female,1,bus,62
3,45,Male,NA,NA,NA
1,49,Male,2,bus,45
1,49,Male,1,bus,50
2,39,Female,1,pedestrian,10
2,39,Female,2,pedestrian,10
2,37,Female,2,taxi,15
2,37,Female,1,car,10
2,31,Female,NA,NA,NA
2,57,Female,1,bus,105
2,57,Female,2,bus,120
3,24,Female,NA,NA,NA
2,55,Female,1,car,10
2,55,Female,3,car,30
2,55,Female,2,car,70
3,23,Female,2,bus,29
3,23,Female,1,bus,50
1,26,Female,2,pedestrian,15
1,26,Female,1,pedestrian,10
1,60,Female,1,bus,85
1,60,Female,2,bus,90
2,52,Female,1,car,60
2,52,Female,3,car,45
2,52,Female,2,car,30
2,52,Female,4,car,30
3,23,Male,NA,NA,NA
4,20,Male,NA,NA,NA
2,24,Female,NA,NA,NA
3,20,Female,1,bus,45
3,20,Female,2,pedestrian,15
3,20,Female,3,car,20
4,14,Female,NA,NA,NA
5,13,Female,NA,NA,NA
2,60,Female,1,bus,105
2,60,Female,2,bus,135
2,41,Female,3,pedestrian,20
2,41,Female,4,pedestrian,15
2,41,Female,1,pedestrian,5
2,41,Female,2,pedestrian,5
1,32,Female,1,bus,40
1,32,Female,3,bus,90
1,32,Female,4,bus,60
1,32,Female,2,pedestrian,35
3,2,Female,NA,NA,NA
2,57,Female,1,bus,35
2,57,Female,2,bus,75
2,57,Female,3,pedestrian,15
3,35,Female,2,bus,60
3,35,Female,1,bus,55
5,12,Female,1,pedestrian,10
5,12,Female,2,pedestrian,10
3,52,Female,NA,NA,NA
2,43,Female,2,pedestrian,20
2,43,Female,1,pedestrian,15
4,22,Female,4,pedestrian,7
4,22,Female,1,pedestrian,75
4,22,Female,3,pedestrian,7
4,22,Female,2,pedestrian,60
5,18,Female,1,pedestrian,5
5,18,Female,4,pedestrian,45
5,18,Female,6,pedestrian,10
5,18,Female,2,pedestrian,10
5,18,Female,7,pedestrian,5
5,18,Female,8,pedestrian,40
5,18,Female,5,pedestrian,35
5,18,Female,3,pedestrian,10
1,71,Female,2,pedestrian,5
1,71,Female,1,pedestrian,5
2,22,Female,2,motorcycle,60
2,22,Female,1,motorcycle,60
2,20,Male,2,cycle,20
2,20,Male,1,cycle,30
3,6,Female,2,pedestrian,3
3,6,Female,1,pedestrian,5
1,67,Female,2,pedestrian,62
1,67,Female,1,pedestrian,5
1,53,Female,1,bus,30
1,53,Female,2,bus,60
2,37,Female,1,pedestrian,50
2,37,Female,2,pedestrian,49
3,19,Female,1,bus,120
3,19,Female,2,bus,100
4,11,Female,1,car,30
4,11,Female,2,pedestrian,49
2,47,Female,2,pedestrian,15
2,47,Female,1,pedestrian,10
2,47,Female,3,pedestrian,25
1,38,Female,NA,NA,NA
1,67,Female,2,bus,150
1,67,Female,1,bus,120
1,39,Female,2,pedestrian,20
1,39,Female,1,bus,20
4,40,Male,1,bus,120
4,40,Male,2,bus,120
1,44,Female,1,bus,150
1,44,Female,2,bus,180
2,20,Female,2,rail,90
2,20,Female,1,rail,90
2,39,Female,1,pedestrian,15
4,17,Female,NA,NA,NA
5,4,Female,NA,NA,NA
3,4,Male,NA,NA,NA
1,85,Female,2,car,60
1,85,Female,1,car,60
1,24,Female,2,motorcycle,40
1,24,Female,1,motorcycle,10
1,24,Female,3,motorcycle,15
2,28,Female,2,bus,45
2,28,Female,3,motorcycle,30
2,28,Female,1,motorcycle,30
1,75,Female,2,bus,45
1,75,Female,1,bus,40
2,74,Female,2,pedestrian,15
2,74,Female,4,taxi,30
2,74,Female,3,taxi,15
2,74,Female,1,pedestrian,30
2,56,Female,2,pedestrian,5
2,56,Female,1,pedestrian,5
4,24,Female,1,pedestrian,50
4,24,Female,2,pedestrian,53
2,20,Female,1,motorcycle,60
2,20,Female,2,bus,120
1,74,Female,1,pedestrian,15
1,74,Female,2,pedestrian,15
1,74,Female,3,pedestrian,50
1,27,Female,1,bus,85
1,27,Female,2,bus,105
1,57,Female,1,pedestrian,5
1,57,Female,2,pedestrian,20
1,36,Female,1,taxi,60
1,36,Female,2,taxi,20
1,26,Female,1,pedestrian,15
1,26,Female,2,pedestrian,30
2,26,Female,1,pedestrian,10
2,26,Female,2,pedestrian,10
2,26,Female,3,pedestrian,30
2,26,Female,4,pedestrian,30
1,32,Female,2,pedestrian,30
1,32,Female,1,pedestrian,30
2,27,Female,1,pedestrian,35
2,27,Female,2,pedestrian,25
2,60,Female,2,bus,90
2,60,Female,3,bus,180
2,60,Female,1,bus,110
5,32,Female,2,cycle,40
5,32,Female,1,cycle,30
1,46,Female,2,bus,75
1,46,Female,4,pedestrian,5
1,46,Female,1,pedestrian,5
1,46,Female,3,pedestrian,135
2,71,Female,NA,NA,NA
2,50,Female,1,taxi,50
2,50,Female,2,taxi,55
3,48,Female,NA,NA,NA
6,17,Female,1,taxi,50
6,17,Female,2,taxi,50
7,19,Female,1,bus,62
7,19,Female,2,bus,60
1,37,Female,2,bus,105
1,37,Female,1,bus,105
1,28,Female,2,pedestrian,4
1,28,Female,1,pedestrian,15
1,53,Female,1,bus,105
1,53,Female,2,bus,90
2,68,Female,1,pedestrian,30
2,68,Female,2,pedestrian,30
3,0,Female,NA,NA,NA
2,4,Female,NA,NA,NA
2,24,Male,2,cycle,30
2,24,Male,1,cycle,20
3,1,Male,NA,NA,NA
1,25,Female,2,pedestrian,15
1,25,Female,1,pedestrian,15
3,18,Female,NA,NA,NA
2,62,Female,2,bus,35
2,62,Female,1,taxi,10
2,62,Female,3,taxi,60
1,68,Female,1,pedestrian,40
1,68,Female,2,pedestrian,45
2,61,Female,3,bus,75
2,61,Female,2,bus,60
2,61,Female,4,bus,30
2,61,Female,5,bus,30
2,61,Female,1,bus,60
1,44,Female,2,car,60
1,44,Female,1,car,60
2,49,Female,1,pedestrian,7
2,49,Female,2,pedestrian,15
3,18,Male,1,pedestrian,20
3,18,Male,2,pedestrian,20
2,37,Female,1,bus,30
2,37,Female,2,bus,55
1,74,Female,1,pedestrian,30
1,74,Female,2,pedestrian,10
1,53,Female,2,taxi,50
1,53,Female,1,taxi,15
2,32,Female,2,bus,90
2,32,Female,1,bus,60
1,20,Female,2,taxi,15
1,20,Female,3,pedestrian,10
1,20,Female,1,pedestrian,25
2,1,Female,NA,NA,NA
2,54,Female,2,pedestrian,30
2,54,Female,1,pedestrian,15
1,31,Female,1,bus,30
1,31,Female,2,bus,25
1,80,Female,NA,NA,NA
2,52,Female,1,bus,70
2,52,Female,3,pedestrian,10
2,52,Female,4,pedestrian,20
2,52,Female,2,bus,80
1,23,Male,1,bus,45
2,22,Male,NA,NA,NA
1,71,Female,2,taxi,25
1,71,Female,1,car,20
2,103,Female,NA,NA,NA
1,51,Female,1,pedestrian,2
1,51,Female,4,pedestrian,40
1,51,Female,2,pedestrian,2
1,51,Female,3,pedestrian,5
1,40,Female,4,taxi,45
1,40,Female,1,taxi,30
1,40,Female,2,pedestrian,5
1,40,Female,3,pedestrian,5
2,6,Female,2,taxi,45
2,6,Female,1,taxi,30
2,55,Female,2,bus,140
2,55,Female,1,bus,90
1,39,Female,NA,NA,NA
2,22,Female,NA,NA,NA
4,3,Female,NA,NA,NA
5,1,Female,NA,NA,NA
2,55,Female,NA,NA,NA
3,48,Female,2,bus,60
3,48,Female,1,bus,30
3,12,Female,NA,NA,NA
2,24,Male,1,motorcycle,25
2,24,Male,2,motorcycle,40
3,19,Male,1,motorcycle,60
3,19,Male,2,motorcycle,30
3,19,Male,3,motorcycle,60
1,48,Female,1,pedestrian,15
1,48,Female,2,pedestrian,15
1,48,Female,4,car,15
1,48,Female,3,car,15
1,47,Female,1,bus,75
1,47,Female,2,bus,90
2,19,Female,1,bus,60
2,19,Female,2,bus,90
1,72,Female,1,taxi,90
1,72,Female,2,bus,150
2,70,Female,NA,NA,NA
1,52,Female,1,car,7
1,52,Female,2,car,37
1,52,Female,3,car,21
1,52,Female,4,car,75
4,17,Female,4,bus,80
4,17,Female,1,bus,100
4,17,Female,2,pedestrian,30
4,17,Female,3,pedestrian,40
4,17,Female,5,bus,50
2,38,Female,2,pedestrian,30
2,38,Female,1,pedestrian,30
3,72,Female,NA,NA,NA
2,23,Female,NA,NA,NA
1,74,Female,NA,NA,NA
1,53,Female,1,bus,68
1,53,Female,2,bus,109
2,61,Female,1,pedestrian,5
2,61,Female,2,pedestrian,5
1,71,Male,2,car,40
1,71,Male,3,car,30
1,71,Male,1,car,10
1,57,Male,2,bus,110
1,57,Male,1,bus,120
1,57,Male,3,cycle,20
1,53,Male,NA,NA,NA
2,43,Female,2,pedestrian,9
2,43,Female,1,pedestrian,3
3,22,Female,1,bus,120
3,22,Female,4,bus,150
3,22,Female,2,pedestrian,30
3,22,Female,3,pedestrian,30
4,14,Female,2,pedestrian,20
4,14,Female,1,pedestrian,5
1,32,Female,1,pedestrian,15
1,32,Female,2,pedestrian,30
1,32,Female,3,pedestrian,20
1,32,Female,4,taxi,10
1,79,Female,1,car,300
2,58,Female,1,bus,15
2,58,Female,3,pedestrian,1
2,58,Female,4,bus,20
2,58,Female,2,bus,25
1,82,Female,4,pedestrian,10
1,82,Female,1,pedestrian,5
1,82,Female,2,pedestrian,5
1,82,Female,3,pedestrian,5
2,54,Female,2,pedestrian,5
2,54,Female,3,car,20
2,54,Female,1,car,20
4,21,Female,1,car,45
4,21,Female,2,car,60
3,29,Male,2,car,15
3,29,Male,1,car,15
4,23,Male,NA,NA,NA
1,49,Female,2,bus,50
1,49,Female,1,bus,45
2,57,Female,2,taxi,60
2,57,Female,1,taxi,90
3,28,Female,1,bus,105
3,28,Female,2,bus,90
3,15,Female,1,pedestrian,15
3,15,Female,2,pedestrian,10
2,54,Female,2,pedestrian,10
2,54,Female,1,pedestrian,10
2,54,Female,3,pedestrian,10
2,54,Female,4,pedestrian,10
3,32,Female,2,bus,135
3,32,Female,1,bus,45
1,35,Female,2,bus,60
1,35,Female,3,pedestrian,30
1,35,Female,1,bus,30
1,30,Female,1,bus,90
1,30,Female,2,bus,120
2,59,Female,2,pedestrian,5
2,59,Female,6,pedestrian,20
2,59,Female,1,pedestrian,5
2,59,Female,5,pedestrian,30
2,59,Female,3,pedestrian,10
2,59,Female,4,pedestrian,15
1,59,Female,1,bus,30
1,59,Female,2,bus,90
2,50,Female,1,bus,90
2,50,Female,2,motorcycle,30
4,19,Female,1,bus,45
4,19,Female,2,bus,60
5,4,Female,NA,NA,NA
1,45,Male,1,taxi,55
1,45,Male,2,bus,90
2,21,Male,2,bus,105
2,21,Male,1,bus,90
1,74,Female,1,bus,60
1,39,Female,2,bus,30
1,39,Female,1,bus,15
2,18,Female,2,pedestrian,10
2,18,Female,1,pedestrian,5
3,17,Female,2,car,100
3,17,Female,1,car,95
1,70,Female,1,pedestrian,5
1,70,Female,2,pedestrian,6
2,60,Female,1,bus,40
2,60,Female,2,bus,120
2,78,Female,2,bus,20
2,78,Female,1,pedestrian,60
3,19,Female,1,pedestrian,20
3,19,Female,3,pedestrian,20
3,19,Female,2,pedestrian,20
1,84,Female,1,pedestrian,10
1,84,Female,2,pedestrian,10
1,59,Female,1,bus,100
1,59,Female,2,bus,105
2,63,Female,2,bus,70
2,63,Female,1,bus,50
2,63,Female,3,bus,50
2,63,Female,4,taxi,60
2,74,Female,2,car,90
2,74,Female,1,car,30
1,27,Female,1,bus,60
1,27,Female,2,bus,60
1,71,Female,4,pedestrian,15
1,71,Female,3,pedestrian,14
1,71,Female,1,pedestrian,5
1,71,Female,2,pedestrian,5
4,52,Female,2,bus,60
4,52,Female,1,bus,60
2,52,Female,2,bus,80
2,52,Female,1,bus,85
3,18,Female,2,bus,60
3,18,Female,1,bus,70
1,56,Female,2,bus,90
1,56,Female,1,bus,50
4,20,Female,2,pedestrian,2
4,20,Female,1,pedestrian,3
4,20,Female,4,motorcycle,5
4,20,Female,3,motorcycle,10
4,20,Female,5,motorcycle,5
5,4,Female,NA,NA,NA
6,3,Female,NA,NA,NA
1,39,Female,1,bus,75
4,16,Female,1,pedestrian,30
4,16,Female,2,pedestrian,30
2,28,Male,2,bus,100
2,28,Male,1,bus,120
2,28,Male,3,pedestrian,30
2,28,Male,4,pedestrian,10
1,74,Male,1,bus,240
1,74,Male,2,bus,30
1,85,Female,2,bus,180
1,85,Female,1,bus,60
2,60,Female,1,bus,60
2,60,Female,2,bus,180
1,91,Female,NA,NA,NA
3,31,Female,1,pedestrian,60
3,31,Female,2,pedestrian,30
3,31,Female,3,pedestrian,120
4,28,Female,2,pedestrian,10
4,28,Female,1,bus,42
4,28,Female,3,bus,173
1,33,Female,2,pedestrian,15
1,33,Female,1,pedestrian,10
2,17,Female,2,pedestrian,20
2,17,Female,1,pedestrian,5
2,69,Female,2,rail,105
2,69,Female,1,bus,120
3,42,Female,2,bus,110
3,42,Female,3,bus,180
3,42,Female,1,pedestrian,30
4,9,Female,2,pedestrian,50
4,9,Female,1,pedestrian,20
2,60,Female,2,pedestrian,30
2,60,Female,1,pedestrian,30
3,90,Female,2,pedestrian,30
3,90,Female,1,pedestrian,30
2,49,Female,1,pedestrian,20
2,49,Female,3,taxi,45
2,49,Female,2,pedestrian,20
2,49,Female,4,taxi,45
1,30,Male,1,car,60
1,30,Male,2,car,90
2,47,Female,1,car,30
2,47,Female,3,car,80
2,47,Female,2,car,90
1,79,Female,1,taxi,30
1,79,Female,2,taxi,30
1,76,Female,1,taxi,65
1,76,Female,3,bus,55
1,76,Female,2,pedestrian,40
1,24,Female,1,taxi,435
3,19,Female,1,bus,450
1,47,Female,3,pedestrian,10
1,47,Female,2,car,30
1,47,Female,1,car,30
2,14,Female,2,car,30
2,14,Female,1,car,90
2,14,Female,3,pedestrian,4
2,41,Female,NA,NA,NA
1,32,Female,2,bus,25
1,32,Female,3,pedestrian,10
1,32,Female,1,bus,45
3,10,Female,1,pedestrian,5
3,10,Female,2,pedestrian,35
1,56,Female,3,car,54
1,56,Female,2,car,20
1,56,Female,1,bus,50
2,50,Female,NA,NA,NA
2,23,Female,1,bus,60
2,23,Female,2,bus,60
3,14,Male,1,pedestrian,10
3,14,Male,2,bus,40
3,14,Male,3,bus,10
3,14,Male,5,pedestrian,20
3,14,Male,6,pedestrian,20
3,14,Male,4,pedestrian,40
3,57,Female,1,bus,80
3,57,Female,2,bus,90
3,1,Female,NA,NA,NA
1,61,Male,NA,NA,NA
3,23,Male,1,car,80
3,23,Male,3,bus,35
3,23,Male,2,bus,20
2,63,Female,1,pedestrian,23
2,63,Female,2,pedestrian,5
3,5,Female,2,pedestrian,8
3,5,Female,1,pedestrian,10
2,65,Female,NA,NA,NA
1,45,Female,2,bus,50
1,45,Female,1,bus,70
3,10,Female,2,pedestrian,45
3,10,Female,1,pedestrian,37
2,39,Female,1,pedestrian,60
2,39,Female,2,pedestrian,60
3,19,Female,1,bus,15
3,19,Female,3,pedestrian,40
3,19,Female,2,pedestrian,40
3,74,Female,2,bus,1
3,74,Female,1,bus,15
1,60,Female,2,pedestrian,5
1,60,Female,3,pedestrian,5
1,60,Female,1,pedestrian,5
2,16,Female,NA,NA,NA
3,15,Female,NA,NA,NA
4,14,Female,NA,NA,NA
2,23,Female,4,motorcycle,15
2,23,Female,1,motorcycle,90
2,23,Female,2,car,30
2,23,Female,3,motorcycle,40
1,57,Female,2,bus,90
1,57,Female,1,bus,60
3,21,Male,2,cycle,10
3,21,Male,1,cycle,6
1,46,Female,2,bus,105
1,46,Female,1,bus,65
4,4,Male,NA,NA,NA
2,52,Female,2,bus,150
2,52,Female,1,bus,60
2,16,Female,2,pedestrian,20
2,16,Female,4,bus,100
2,16,Female,1,pedestrian,10
2,16,Female,3,bus,105
5,22,Female,2,pedestrian,20
5,22,Female,1,pedestrian,15
1,58,Female,2,bus,50
1,58,Female,1,bus,60
2,38,Female,1,pedestrian,15
2,38,Female,2,pedestrian,15
4,7,Female,2,pedestrian,15
4,7,Female,1,pedestrian,15
2,61,Female,NA,NA,NA
2,46,Female,NA,NA,NA
2,9,Male,NA,NA,NA
3,13,Female,2,rail,35
3,13,Female,1,rail,10
1,28,Female,2,pedestrian,90
1,28,Female,1,pedestrian,120
2,64,Female,1,car,30
2,64,Female,2,car,30
2,64,Female,3,car,60
2,64,Female,4,car,30
1,66,Female,1,pedestrian,15
1,66,Female,2,car,90
1,66,Female,3,car,10
2,65,Female,2,bus,90
2,65,Female,1,bus,60
1,80,Female,1,pedestrian,5
1,80,Female,2,pedestrian,5
4,19,Female,1,pedestrian,35
4,19,Female,2,pedestrian,30
1,54,Female,NA,NA,NA
2,30,Female,2,pedestrian,5
2,30,Female,1,pedestrian,2
6,1,Female,NA,NA,NA
1,46,Female,3,pedestrian,30
1,46,Female,2,pedestrian,59
1,46,Female,4,pedestrian,34
1,46,Female,1,pedestrian,30
2,64,Female,1,bus,45
2,64,Female,3,bus,90
2,64,Female,2,bus,60
2,38,Female,2,pedestrian,5
2,38,Female,1,pedestrian,10
1,45,Male,3,car,70
1,45,Male,1,car,45
1,45,Male,2,car,15
1,67,Female,2,bus,45
1,67,Female,1,bus,30
1,46,Female,1,bus,55
1,46,Female,2,taxi,20
4,22,Female,4,bus,75
4,22,Female,1,bus,45
4,22,Female,3,pedestrian,10
4,22,Female,2,bus,65
2,43,Female,2,car,20
2,43,Female,3,car,60
2,43,Female,1,car,50
1,54,Female,5,pedestrian,5
1,54,Female,4,pedestrian,25
1,54,Female,3,pedestrian,30
1,54,Female,2,pedestrian,4
1,54,Female,1,pedestrian,4
2,19,Female,1,bus,60
2,19,Female,3,pedestrian,15
2,19,Female,4,pedestrian,30
2,19,Female,5,pedestrian,30
2,19,Female,2,bus,45
1,54,Female,2,pedestrian,15
1,54,Female,4,pedestrian,30
1,54,Female,5,pedestrian,25
1,54,Female,3,pedestrian,29
1,54,Female,1,pedestrian,30
4,12,Female,2,car,90
4,12,Female,1,car,120
2,21,Female,NA,NA,NA
1,27,Female,1,pedestrian,70
1,27,Female,3,pedestrian,30
1,27,Female,2,pedestrian,10
1,27,Female,4,pedestrian,30
3,3,Female,NA,NA,NA
1,39,Female,2,pedestrian,12
1,39,Female,1,pedestrian,15
1,39,Female,5,bus,130
1,39,Female,3,bus,75
1,39,Female,4,car,30
1,34,Female,3,pedestrian,30
1,34,Female,2,bus,105
1,34,Female,1,bus,75
2,64,Female,2,pedestrian,29
2,64,Female,1,pedestrian,30
3,6,Female,2,pedestrian,15
3,6,Female,1,pedestrian,10
4,3,Female,NA,NA,NA
3,28,Female,1,car,420
2,81,Female,1,pedestrian,10
2,81,Female,2,pedestrian,10
2,81,Female,3,pedestrian,10
3,54,Female,2,pedestrian,10
3,54,Female,1,pedestrian,5
2,60,Female,NA,NA,NA
1,36,Female,2,pedestrian,15
